State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
Oregon,OR - Marion,Volatile Organic Compounds,11.17691,CAP,2805002000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Beef cattle production composite,Not Elsewhere Classified,10,41047
Oregon,OR - Marion,Ammonia,899.06930,CAP,2805018000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dairy cattle composite,Not Elsewhere Classified,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,71.92554,CAP,2805018000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dairy cattle composite,Not Elsewhere Classified,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),209.34320,CAP,2805100010,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Beef cattle - finishing operations on feedlots (drylots),10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),43.51179,CAP,2805100010,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Beef cattle - finishing operations on feedlots (drylots),10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),1.83969,CAP,2805100030,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Broilers,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.15949,CAP,2805100030,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Broilers,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),76.84959,CAP,2805100020,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Dairy Cattle,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),15.97312,CAP,2805100020,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Dairy Cattle,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),23.43609,CAP,2805100040,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Layers,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),2.90883,CAP,2805100040,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Layers,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.71162,CAP,2805100050,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Swine,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.00758,CAP,2805100050,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Swine,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.27482,CAP,2805100060,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Turkeys,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.02211,CAP,2805100060,Agriculture - Crops & Livestock Dust,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Dust kicked up by Livestock,Turkeys,10,41047
Oregon,OR - Marion,Ammonia,19.76407,CAP,2805045000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Goats Waste Emissions,Not Elsewhere Classified,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,1.58113,CAP,2805045000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Goats Waste Emissions,Not Elsewhere Classified,10,41047
Oregon,OR - Marion,Ammonia,31.55205,CAP,2805035000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Horses and Ponies Waste Emissions,Not Elsewhere Classified,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,2.52416,CAP,2805035000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Horses and Ponies Waste Emissions,Not Elsewhere Classified,10,41047
Oregon,OR - Marion,Ammonia,12.86713,CAP,2805009100,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Poultry production - broilers,Confinement,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,1.02937,CAP,2805009100,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Poultry production - broilers,Confinement,10,41047
Oregon,OR - Marion,Ammonia,0.93664,CAP,2805010100,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Poultry production - turkeys,Confinement,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.07493,CAP,2805010100,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Poultry production - turkeys,Confinement,10,41047
Oregon,OR - Marion,Ammonia,210.88860,CAP,2805007100,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Poultry Waste,Poultry Production - Layers with Dry Manure Management Systems: Confinement,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,16.87109,CAP,2805007100,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Poultry Waste,Poultry Production - Layers with Dry Manure Management Systems: Confinement,10,41047
Oregon,OR - Marion,Ammonia,20.51341,CAP,2805040000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Sheep and Lambs Waste Emissions,Total,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,1.64107,CAP,2805040000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Sheep and Lambs Waste Emissions,Total,10,41047
Oregon,OR - Marion,Ammonia,6.85949,CAP,2805025000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Swine production composite,"Not Elsewhere Classified (see also 28-05-039, -047, -053)",10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.54876,CAP,2805025000,Agriculture - Livestock Waste,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Livestock,Swine production composite,"Not Elsewhere Classified (see also 28-05-039, -047, -053)",10,41047
Oregon,OR - Marion,Nitrogen Oxides,0.37849,CAP,2810060100,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Cremation,Humans,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.32273,CAP,2810060100,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Cremation,Humans,10,41047
Oregon,OR - Marion,Carbon Monoxide,0.31328,CAP,2810060100,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Cremation,Humans,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.23106,CAP,2810060100,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Cremation,Humans,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.21499,CAP,2810060100,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Cremation,Humans,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.03179,CAP,2810060100,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Cremation,Humans,10,41047
Oregon,OR - Marion,Carbon Monoxide,"1,104,790.00000",CAP,2810001002,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Flaming,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,"260,254.90000",CAP,2810001002,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Flaming,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),"111,112.50000",CAP,2810001002,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Flaming,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),"94,163.15000",CAP,2810001002,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Flaming,10,41047
Oregon,OR - Marion,Ammonia,"18,104.69000",CAP,2810001002,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Flaming,10,41047
Oregon,OR - Marion,Nitrogen Oxides,"13,645.19000",CAP,2810001002,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Flaming,10,41047
Oregon,OR - Marion,Sulfur Dioxide,"7,865.37100",CAP,2810001002,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Flaming,10,41047
Oregon,OR - Marion,Carbon Monoxide,"446,913.40000",CAP,2810001001,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Smoldering,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,"104,277.20000",CAP,2810001001,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Smoldering,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),"41,742.89000",CAP,2810001001,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Smoldering,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),"35,375.33000",CAP,2810001001,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Smoldering,10,41047
Oregon,OR - Marion,Ammonia,"7,254.06900",CAP,2810001001,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Smoldering,10,41047
Oregon,OR - Marion,Sulfur Dioxide,"2,084.40500",CAP,2810001001,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Smoldering,10,41047
Oregon,OR - Marion,Nitrogen Oxides,"1,931.26500",CAP,2810001001,Fires - Wildfires,Nonpoint,Miscellaneous Area Sources,Other Combustion,Forest Wildfires,Smoldering,10,41047
Oregon,OR - Marion,Carbon Monoxide,81.10455,CAP,2810025000,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Residential Grilling (see 23-02-002-xxx for Commercial),Total,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),15.38242,CAP,2810025000,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Residential Grilling (see 23-02-002-xxx for Commercial),Total,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),12.31270,CAP,2810025000,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Residential Grilling (see 23-02-002-xxx for Commercial),Total,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,4.52648,CAP,2810025000,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Residential Grilling (see 23-02-002-xxx for Commercial),Total,10,41047
Oregon,OR - Marion,Nitrogen Oxides,1.67718,CAP,2810025000,Miscellaneous Non-Industrial Not Elsewhere Classified,Nonpoint,Miscellaneous Area Sources,Other Combustion,Residential Grilling (see 23-02-002-xxx for Commercial),Total,10,41047
Oregon,OR - Marion,Carbon Monoxide,"1,686.09200",CAP,2811015002,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Flaming,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,397.08850,CAP,2811015002,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Flaming,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),169.24510,CAP,2811015002,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Flaming,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),143.42800,CAP,2811015002,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Flaming,10,41047
Oregon,OR - Marion,Ammonia,27.62355,CAP,2811015002,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Flaming,10,41047
Oregon,OR - Marion,Nitrogen Oxides,20.45420,CAP,2811015002,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Flaming,10,41047
Oregon,OR - Marion,Sulfur Dioxide,11.89053,CAP,2811015002,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Flaming,10,41047
Oregon,OR - Marion,Carbon Monoxide,685.36220,CAP,2811015001,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Smoldering,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,159.91390,CAP,2811015001,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Smoldering,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),64.01463,CAP,2811015001,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Smoldering,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),54.24969,CAP,2811015001,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Smoldering,10,41047
Oregon,OR - Marion,Ammonia,11.12445,CAP,2811015001,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Smoldering,10,41047
Oregon,OR - Marion,Sulfur Dioxide,3.19653,CAP,2811015001,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Smoldering,10,41047
Oregon,OR - Marion,Nitrogen Oxides,2.96168,CAP,2811015001,Fires - Prescribed Fires,Nonpoint,Miscellaneous Area Sources,Other Combustion - as Event,Prescribed Forest Burning,Smoldering,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),966.36160,CAP,2294000000,Dust - Paved Road Dust,Nonpoint,Mobile Sources,Paved Roads,All Paved Roads,Total: Fugitives,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),241.59040,CAP,2294000000,Dust - Paved Road Dust,Nonpoint,Mobile Sources,Paved Roads,All Paved Roads,Total: Fugitives,10,41047
Oregon,OR - Marion,Nitrogen Oxides,110.55130,CAP,2285002006,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class I Operations,10,41047
Oregon,OR - Marion,Carbon Monoxide,24.42977,CAP,2285002006,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class I Operations,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,4.45435,CAP,2285002006,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class I Operations,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),2.79131,CAP,2285002006,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class I Operations,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),2.70757,CAP,2285002006,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class I Operations,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.08616,CAP,2285002006,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class I Operations,10,41047
Oregon,OR - Marion,Ammonia,0.07643,CAP,2285002006,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class I Operations,10,41047
Oregon,OR - Marion,Nitrogen Oxides,44.86462,CAP,2285002007,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class II / III Operations,10,41047
Oregon,OR - Marion,Carbon Monoxide,5.84308,CAP,2285002007,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class II / III Operations,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,2.13765,CAP,2285002007,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class II / III Operations,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),1.35273,CAP,2285002007,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class II / III Operations,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),1.31215,CAP,2285002007,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class II / III Operations,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.02355,CAP,2285002007,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class II / III Operations,10,41047
Oregon,OR - Marion,Ammonia,0.02089,CAP,2285002007,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Class II / III Operations,10,41047
Oregon,OR - Marion,Nitrogen Oxides,24.32080,CAP,2285002008,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Passenger Trains (Amtrak),10,41047
Oregon,OR - Marion,Carbon Monoxide,4.17174,CAP,2285002008,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Passenger Trains (Amtrak),10,41047
Oregon,OR - Marion,Volatile Organic Compounds,1.30714,CAP,2285002008,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Passenger Trains (Amtrak),10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.81934,CAP,2285002008,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Passenger Trains (Amtrak),10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.79475,CAP,2285002008,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Passenger Trains (Amtrak),10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.01471,CAP,2285002008,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Passenger Trains (Amtrak),10,41047
Oregon,OR - Marion,Ammonia,0.01305,CAP,2285002008,Mobile - Locomotives,Nonpoint,Mobile Sources,Railroad Equipment,Diesel,Line Haul Locomotives: Passenger Trains (Amtrak),10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),"26,012.37000",CAP,2296000000,Dust - Unpaved Road Dust,Nonpoint,Mobile Sources,Unpaved Roads,All Unpaved Roads,Total: Fugitives,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),"2,592.41000",CAP,2296000000,Dust - Unpaved Road Dust,Nonpoint,Mobile Sources,Unpaved Roads,All Unpaved Roads,Total: Fugitives,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,"8,926.37700",CAP,2701200000,Biogenics - Vegetation and Soil,Nonpoint,Natural Sources,Biogenic,Vegetation,Total,10,41047
Oregon,OR - Marion,Carbon Monoxide,"2,439.63900",CAP,2701200000,Biogenics - Vegetation and Soil,Nonpoint,Natural Sources,Biogenic,Vegetation,Total,10,41047
Oregon,OR - Marion,Nitrogen Oxides,373.22790,CAP,2701220000,Biogenics - Vegetation and Soil,Nonpoint,Natural Sources,Biogenic,Vegetation/Agriculture,Total,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,41.31872,CAP,2415000000,Solvent - Degreasing,Nonpoint,Solvent Utilization,Degreasing,All Processes/All Industries,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.41008,CAP,2420000000,Solvent - Dry Cleaning,Nonpoint,Solvent Utilization,Dry Cleaning,All Processes,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,176.38100,CAP,2425000000,Solvent - Graphic Arts,Nonpoint,Solvent Utilization,Graphic Arts,All Processes,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,78.32228,CAP,2461025100,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Commercial,Asphalt Paving: Hot and Warm Mix,Hot Mix Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,7.67377,CAP,2461025200,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Commercial,Asphalt Paving: Hot and Warm Mix,Warm Mix Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,116.78180,CAP,2461021000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Commercial,Cutback Asphalt,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,325.54440,CAP,2461022000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Commercial,Emulsified Asphalt,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,72.55454,CAP,2461850000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Commercial,Pesticide Application: Agricultural,All Processes,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,321.26770,CAP,2460600000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Adhesives and Sealants,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,50.63458,CAP,2460400000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Automotive Aftermarket Products,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,497.61570,CAP,2460500000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Coatings and Related Products,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,13.96816,CAP,2460800000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All FIFRA Related Products,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,375.39430,CAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,497.61570,CAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,6.98408,CAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,6.98408,CAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.09604,CAP,2401075000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Aircraft: SIC 372,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,246.18880,CAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,29.77424,CAP,2401005000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Auto Refinishing: SIC 7532,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.83380,CAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,5.68581,CAP,2401015000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Factory Finished Wood: SIC 2426 thru 242,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,76.82488,CAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,3.71385,CAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,6.13781,CAP,2401025000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Metal Furniture: SIC 25,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,3.11214,CAP,2401090000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Miscellaneous Manufacturing,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,2.96938,CAP,2401070000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Motor Vehicles: SIC 371,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,36.66642,CAP,2401200000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Other Special Purpose Coatings,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,44.50517,CAP,2401008000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Traffic Markings,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,10.83586,CAP,2401020000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Wood Furniture: SIC 25,Total: All Solvent Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,1.44969,CAP,2103004001,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,Boilers,10,41047
